run_id,success,time_s,steps
0432,True,8.400,86
0433,False,4.400,46
0434,False,4.400,46
0435,False,4.400,46
0436,False,4.400,46
0437,False,4.400,46
0438,False,4.400,45
0439,True,8.400,85
0440,False,4.400,46
0441,True,8.400,85
0442,False,4.400,46
0443,False,4.400,46
0444,True,8.400,85
0445,False,4.400,45
0446,False,4.400,46
0447,True,8.400,85
0448,True,8.400,85
0449,False,4.400,46
0450,False,4.400,45
0451,True,8.400,85
0452,False,4.400,46
0453,False,4.400,46
0454,False,4.400,46
0455,False,4.400,46
0456,False,4.400,46
0457,True,8.400,85
0458,False,4.400,46
0459,False,4.400,46
0460,False,4.400,46
0461,False,4.400,46
0462,False,4.400,46
0463,False,4.400,46
0464,False,4.400,46
0465,True,8.400,85
0466,True,8.400,85
0467,True,8.400,85
0468,False,4.400,46
0469,True,8.400,85
0470,False,4.400,46
0471,False,4.400,46
0472,True,8.400,85
0473,True,8.400,85
0474,True,8.400,85
0475,False,4.400,46
0476,False,4.400,46
0477,False,4.400,46
0478,False,4.400,46
0479,False,4.500,47
0480,True,8.400,85
0481,True,8.400,85
0482,False,4.400,46
0483,False,4.400,46
0484,False,4.400,46
0485,False,4.400,46
0486,False,4.400,46
0487,False,4.400,46
0488,False,4.400,46
0489,False,4.400,46
0490,True,8.400,85
0491,False,4.400,46
0492,False,4.400,46
0493,True,8.400,85
0494,False,4.400,46
0495,False,4.400,46
0496,False,4.400,46
0497,False,4.400,46
0498,False,4.400,46
0499,True,8.400,85
0500,False,4.400,46
0501,False,4.400,46
0502,False,4.400,46
0503,False,4.400,46
0504,True,8.400,85
0505,True,8.400,85
0506,False,4.400,46
0507,False,4.400,46
0508,False,4.400,46
0509,True,8.400,85
0510,False,4.400,46
0511,True,8.400,85
0512,True,8.400,85
0513,False,4.400,45
0514,False,4.400,46
0515,False,4.400,46
0516,False,4.400,46
0517,False,4.400,45
0518,False,4.400,46
0519,True,8.400,85
0520,False,4.400,46
0521,True,8.400,85
0522,False,4.400,46
0523,False,4.400,46
0524,False,4.400,46
0525,False,4.400,46
0526,False,4.400,46
0527,False,4.400,46
0528,False,4.400,45
0529,False,4.400,46
0530,False,4.400,46
0531,False,4.400,46
0532,False,4.400,46
0533,True,8.400,85
0534,False,4.400,46
0535,False,4.400,46
0536,False,4.400,46
0537,True,8.400,85
0538,False,4.400,46
0539,False,4.400,45
0540,False,4.400,46
0541,False,4.400,46
0542,False,4.400,46
0543,False,4.400,46
0544,False,4.400,46
0545,False,4.400,46
0546,True,8.400,85
0547,False,4.400,46
0548,False,4.500,47
0549,True,8.400,86
0550,False,4.400,46
0551,False,4.400,46
0552,False,4.400,46
0553,True,8.400,85
0554,False,4.600,48
0555,False,4.400,46
0556,False,4.400,46
0557,False,4.400,46
0558,False,4.400,46
0559,False,4.400,46
0560,True,8.400,85
0561,False,4.400,46
0562,False,4.400,46
0563,False,4.400,46
0564,True,8.400,85
0565,False,4.400,46
0566,False,4.400,46
0567,False,4.400,46
0568,False,4.400,46
0569,False,4.400,46
0570,False,4.400,46
0571,True,8.400,85
0572,False,4.400,46
0573,False,4.400,46
0574,False,4.400,46
0575,False,4.400,46
0576,True,8.400,85
0577,False,4.400,46
0578,False,4.400,46
0579,False,4.400,46
0580,False,4.500,47
0581,False,4.400,46
0582,False,4.400,46
0583,False,4.400,46
0584,False,4.400,46
0585,False,4.400,46
0586,True,8.400,85
0587,False,4.400,45
0588,True,8.400,85
0589,False,4.400,46
0590,False,4.400,46
0591,False,4.400,46
0592,False,4.400,46
0593,False,4.400,45
0594,True,8.400,85
0595,True,8.400,85
0596,False,4.400,46
0597,False,4.400,46
0598,False,4.400,46
0599,False,4.400,46
0600,False,4.400,46
0601,False,4.400,46
0602,True,8.400,85
0603,False,4.400,46
0604,False,4.400,46
0605,True,8.400,85
0606,False,4.400,45
0607,True,8.400,85
0608,False,4.400,46
0609,False,4.400,46
0610,False,4.400,46
0611,False,4.400,46
0612,True,8.400,85
0613,False,4.400,46
0614,False,4.400,46
0615,False,4.400,46
0616,False,4.400,46
0617,False,4.400,46
0618,True,8.400,85
0619,False,4.400,46
0620,False,4.400,46
0621,False,4.400,46
0622,False,4.400,46
0623,False,4.600,48
0624,False,4.400,46
0625,False,4.400,46
